male_ids,obs_date,month,year,unit,obs_start,obs_end,mom.id,dispersal.date,dispersed,dod,age.died,age,ysib,no.of.peers.1,mom.presence,older_peers,younger_peers,mrank_prop,unit.size.cont
JAR,5/11/14,5,2014,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2,-1,0,Present,0,0,0,2
JAR,6/11/14,6,2014,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.08,-1,0,Present,0,0,0,2
JAR,7/11/14,7,2014,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.17,-1,0,Present,0,0,0,2
JAR,8/11/14,8,2014,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.25,-1,0,Present,0,0,0,2
JAR,9/11/14,9,2014,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.34,-1,0,Present,0,0,0,2
JAR,10/11/14,10,2014,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.42,-1,0,Present,0,0,0,2
JAR,11/11/14,11,2014,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.5,-1,0,Present,0,0,0,2
JAR,12/11/14,12,2014,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.58,0,0,Present,0,0,0,2
JAR,1/11/15,1,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.67,0,0,Present,0,0,0,2
JAR,2/11/15,2,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.75,0,0,Present,0,0,0,2
JAR,3/11/15,3,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.83,0,0,Present,0,0,0,2
JAR,4/11/15,4,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,2.92,0,0,Present,0,0,0,2
JAR,5/11/15,5,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3,0,0,Present,0,0,0,2
JAR,6/11/15,6,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.08,0,0,Present,0,0,0,2
JAR,7/11/15,7,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.16,0,0,Present,0,0,0,2
JAR,8/11/15,8,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.25,0,0,Present,0,0,0,2
JAR,9/11/15,9,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.33,0,0,Present,0,0,0,2
JAR,10/11/15,10,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.42,0,0,Present,0,0,0,2
JAR,11/11/15,11,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.5,0,0,Present,0,0,0,2
JAR,12/11/15,12,2015,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.58,0,0,Present,0,0,0,2
JAR,1/11/16,1,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.67,0,0,Present,0,0,0,2
JAR,2/11/16,2,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.75,0,0,Present,0,0,0,2
JAR,3/11/16,3,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.83,0,0,Present,0,0,0,2
JAR,4/11/16,4,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,3.92,0,0,Present,0,0,0,2
JAR,5/11/16,5,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4,0,0,Present,0,0,0,2
JAR,6/11/16,6,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.08,0,0,Present,0,0,0,2
JAR,7/11/16,7,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.17,0,0,Present,0,0,0,2
JAR,8/11/16,8,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.25,0,0,Present,0,0,0,2
JAR,9/11/16,9,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.34,0,0,Present,0,0,0,2
JAR,10/11/16,10,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.42,0,0,Present,0,0,0,2
JAR,11/11/16,11,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.5,0,0,Present,0,0,0,2
JAR,12/11/16,12,2016,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.59,0,0,Present,0,0,0,2
JAR,1/11/17,1,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.67,0,0,Present,0,0,0,2
JAR,2/11/17,2,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.76,0,0,Present,0,0,0,2
JAR,3/11/17,3,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.83,0,0,Present,0,0,0,2
JAR,4/11/17,4,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,4.92,0,0,Present,0,0,0,2
JAR,5/11/17,5,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5,0,0,Present,0,0,0,2
JAR,6/11/17,6,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.08,0,0,Present,0,0,0,2
JAR,7/11/17,7,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.17,0,0,Present,0,0,0,2
JAR,8/11/17,8,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.25,0,0,Present,0,0,0,2
JAR,9/11/17,9,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.34,0,0,Present,0,0,0,2
JAR,10/11/17,10,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.42,0,0,Present,0,0,0,2
JAR,11/11/17,11,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.5,0,0,Present,0,0,0,2
JAR,12/11/17,12,2017,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.59,0,0,Present,0,0,0,2
JAR,1/11/18,1,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.67,0,0,Present,0,0,NA,1
JAR,2/11/18,2,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.75,0,0,Present,0,0,NA,1
JAR,3/11/18,3,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.83,0,0,Present,0,0,NA,1
JAR,4/11/18,4,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,5.92,0,0,Present,0,0,NA,1
JAR,5/11/18,5,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6,0,0,Present,0,0,0,2
JAR,6/11/18,6,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.08,0,0,Present,0,0,0,2
JAR,7/11/18,7,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.17,0,0,Present,0,0,0,2
JAR,8/11/18,8,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.25,0,0,Present,0,0,0,2
JAR,9/11/18,9,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.34,0,0,Present,0,0,0,2
JAR,10/11/18,10,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.42,0,0,Present,0,0,0,2
JAR,11/11/18,11,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.5,0,0,Present,0,0,0,2
JAR,12/11/18,12,2018,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.58,0,0,Present,0,0,0,2
JAR,1/11/19,1,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.67,0,0,Present,0,0,0,2
JAR,2/11/19,2,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.75,0,0,Present,0,0,0,2
JAR,3/11/19,3,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.83,0,0,Present,0,0,0,2
JAR,4/11/19,4,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,6.92,0,0,Present,0,0,0,2
JAR,5/11/19,5,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,7,0,0,Present,0,0,0,2
JAR,6/11/19,6,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,7.08,0,0,Present,0,0,0,2
JAR,7/11/19,7,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,7.16,0,0,Present,0,0,0,2
JAR,8/11/19,8,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,7.25,0,0,Present,0,0,0,2
JAR,9/11/19,9,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,7.33,0,0,Present,0,0,0,2
JAR,10/11/19,10,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,7.42,0,0,Present,0,0,0,2
JAR,11/11/19,11,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,7.5,0,0,Present,0,0,1,2
JAR,12/11/19,12,2019,J,5/11/12,12/18/19,JOO,12/18/19,0,NA,NA,7.58,0,0,Present,0,0,1,2
JAR,12/18/19,12,2019,J,5/11/12,12/18/19,JOO,12/18/19,1,NA,NA,7.6,0,0,Present,0,0,1,2
JEM,10/7/15,10,2015,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0,-1,0,Present,0,0,0,2
JEM,11/7/15,11,2015,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.08,-1,0,Present,0,0,0,2
JEM,12/7/15,12,2015,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.17,-1,0,Present,0,0,0,2
JEM,1/7/16,1,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.25,-1,0,Present,0,0,0,2
JEM,2/7/16,2,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.34,-1,0,Present,0,0,0,2
JEM,3/7/16,3,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.42,-1,0,Present,0,0,0,2
JEM,4/7/16,4,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.5,-1,0,Present,0,0,0,2
JEM,5/7/16,5,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.58,-1,0,Present,0,0,0,2
JEM,6/7/16,6,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.67,-1,0,Present,0,0,0,2
JEM,7/7/16,7,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.75,-1,0,Present,0,0,0,2
JEM,8/7/16,8,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.84,-1,0,Present,0,0,0,2
JEM,9/7/16,9,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,0.92,-1,0,Present,0,0,0,2
JEM,10/7/16,10,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1,-1,0,Present,0,0,0,2
JEM,11/7/16,11,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.09,-1,0,Present,0,0,0,2
JEM,12/7/16,12,2016,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.17,-1,0,Present,0,0,0,2
JEM,1/7/17,1,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.25,-1,0,Present,0,0,0,2
JEM,2/7/17,2,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.34,-1,0,Present,0,0,0,2
JEM,3/7/17,3,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.42,-1,0,Present,0,0,0,2
JEM,4/7/17,4,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.5,-1,0,Present,0,0,0,2
JEM,5/7/17,5,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.58,-1,0,Present,0,0,0,2
JEM,6/7/17,6,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.67,-1,0,Present,0,0,0,2
JEM,7/7/17,7,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.75,-1,0,Present,0,0,0,2
JEM,8/7/17,8,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.83,-1,0,Present,0,0,0,2
JEM,9/7/17,9,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,1.92,-1,0,Present,0,0,0,2
JEM,10/7/17,10,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2,-1,0,Present,0,0,0,2
JEM,11/7/17,11,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.09,-1,0,Present,0,0,0,2
JEM,12/7/17,12,2017,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.17,-1,0,Present,0,0,0,2
JEM,1/7/18,1,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.25,-1,0,Present,0,0,NA,1
JEM,2/7/18,2,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.34,-1,0,Present,0,0,NA,1
JEM,3/7/18,3,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.41,-1,0,Present,0,0,NA,1
JEM,4/7/18,4,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.5,-1,0,Present,0,0,NA,1
JEM,5/7/18,5,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.58,0,0,Present,0,0,0,2
JEM,6/7/18,6,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.67,0,0,Present,0,0,0,2
JEM,7/7/18,7,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.75,0,0,Present,0,0,0,2
JEM,8/7/18,8,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.83,0,0,Present,0,0,0,2
JEM,9/7/18,9,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,2.92,0,0,Present,0,0,0,2
JEM,10/7/18,10,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3,0,0,Present,0,0,0,2
JEM,11/7/18,11,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.09,0,0,Present,0,0,0,2
JEM,12/7/18,12,2018,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.17,0,0,Present,0,0,0,2
JEM,1/7/19,1,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.25,0,0,Present,0,0,0,2
JEM,2/7/19,2,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.34,0,0,Present,0,0,0,2
JEM,3/7/19,3,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.41,0,0,Present,0,0,0,2
JEM,4/7/19,4,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.5,0,0,Present,0,0,0,2
JEM,5/7/19,5,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.58,0,0,Present,0,0,0,2
JEM,6/7/19,6,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.67,0,0,Present,0,0,0,2
JEM,7/7/19,7,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.75,0,0,Present,0,0,0,2
JEM,8/7/19,8,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.83,0,0,Present,0,0,0,2
JEM,9/7/19,9,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,3.92,0,0,Present,0,0,0,2
JEM,10/7/19,10,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,4,0,0,Present,0,0,0,2
JEM,11/7/19,11,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,4.08,0,0,Present,0,0,1,2
JEM,12/7/19,12,2019,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,4.17,0,0,Present,0,0,1,2
JEM,1/7/20,1,2020,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,4.25,0,0,Present,0,0,1,2
JEM,2/7/20,2,2020,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,4.34,0,0,Present,0,0,0,2
JEM,3/7/20,3,2020,J1,10/7/15,3/30/20,JOO,NA,0,NA,NA,4.42,0,0,Present,0,0,0,2
JEN,7/19/09,7,2009,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0,-1,0,Present,0,0,0,3
JEN,8/19/09,8,2009,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.08,-1,0,Present,0,0,0,3
JEN,9/19/09,9,2009,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.17,-1,0,Present,0,0,0,3
JEN,10/19/09,10,2009,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.25,-1,0,Present,0,0,0,3
JEN,11/19/09,11,2009,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.34,-1,1,Present,0,1,0,3
JEN,12/19/09,12,2009,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.42,-1,1,Present,0,1,0,3
JEN,1/19/10,1,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.5,-1,1,Present,0,1,0,3
JEN,2/19/10,2,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.59,-1,1,Present,0,1,0,3
JEN,3/19/10,3,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.67,-1,1,Present,0,1,0,3
JEN,4/19/10,4,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.75,-1,1,Present,0,1,0,3
JEN,5/19/10,5,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.83,-1,1,Present,0,1,0,2
JEN,6/19/10,6,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,0.92,-1,1,Present,0,1,0,2
JEN,7/19/10,7,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1,-1,1,Present,0,1,0,2
JEN,8/19/10,8,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.08,-1,1,Present,0,1,0,2
JEN,9/19/10,9,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.17,-1,1,Present,0,1,0,2
JEN,10/19/10,10,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.25,-1,1,Present,0,1,0,2
JEN,11/19/10,11,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.34,-1,1,Present,0,1,0,2
JEN,12/19/10,12,2010,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.42,-1,1,Present,0,1,0,2
JEN,1/19/11,1,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.5,-1,1,Present,0,1,0,2
JEN,2/19/11,2,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.59,-1,1,Present,0,1,0,2
JEN,3/19/11,3,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.66,-1,1,Present,0,1,0,2
JEN,4/19/11,4,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.75,-1,1,Present,0,1,0,2
JEN,5/19/11,5,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.83,-1,1,Present,0,1,0,2
JEN,6/19/11,6,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,1.92,-1,1,Present,0,1,0,2
JEN,7/19/11,7,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,2,-1,1,Present,0,1,0,2
JEN,8/19/11,8,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,2.08,-1,1,Present,0,1,0,2
JEN,9/19/11,9,2011,J,7/19/09,9/26/11,JOO,NA,0,9/26/11,2.19,2.17,-1,1,Present,0,1,0,2
JOK,11/19/09,11,2009,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0,-1,1,Present,1,0,0.5,3
JOK,12/19/09,12,2009,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.08,-1,1,Present,1,0,0.5,3
JOK,1/19/10,1,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.17,-1,1,Present,1,0,0.5,3
JOK,2/19/10,2,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.25,-1,1,Present,1,0,0.5,3
JOK,3/19/10,3,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.33,-1,1,Present,1,0,0.5,3
JOK,4/19/10,4,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.41,-1,1,Present,1,0,0.5,3
JOK,5/19/10,5,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.5,-1,1,Present,1,0,1,2
JOK,6/19/10,6,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.58,-1,1,Present,1,0,1,2
JOK,7/19/10,7,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.66,-1,1,Present,1,0,1,2
JOK,8/19/10,8,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.75,-1,1,Present,1,0,1,2
JOK,9/19/10,9,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.83,-1,1,Present,1,0,1,2
JOK,10/19/10,10,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,0.91,-1,1,Present,1,0,1,2
JOK,11/19/10,11,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1,-1,1,Present,1,0,1,2
JOK,12/19/10,12,2010,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.08,-1,1,Present,1,0,1,2
JOK,1/19/11,1,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.17,-1,1,Present,1,0,1,2
JOK,2/19/11,2,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.25,-1,1,Present,1,0,1,2
JOK,3/19/11,3,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.33,-1,1,Present,1,0,1,2
JOK,4/19/11,4,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.41,-1,1,Present,1,0,1,2
JOK,5/19/11,5,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.49,-1,1,Present,1,0,1,2
JOK,6/19/11,6,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.58,-1,1,Present,1,0,1,2
JOK,7/19/11,7,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.66,-1,1,Present,1,0,1,2
JOK,8/19/11,8,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.75,-1,1,Present,1,0,1,2
JOK,9/19/11,9,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.83,-1,1,Present,1,0,1,2
JOK,10/19/11,10,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,1.91,-1,0,Present,0,0,1,2
JOK,11/19/11,11,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2,-1,0,Present,0,0,1,2
JOK,12/19/11,12,2011,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.08,-1,0,Present,0,0,1,2
JOK,1/19/12,1,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.17,-1,0,Present,0,0,1,2
JOK,2/19/12,2,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.25,-1,0,Present,0,0,1,2
JOK,3/19/12,3,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.33,-1,0,Present,0,0,1,2
JOK,4/19/12,4,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.41,-1,0,Present,0,0,1,2
JOK,5/19/12,5,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.5,-1,0,Present,0,0,1,2
JOK,6/19/12,6,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.58,0,0,Present,0,0,1,2
JOK,7/19/12,7,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.66,0,0,Present,0,0,1,2
JOK,8/19/12,8,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.75,0,0,Present,0,0,1,2
JOK,9/19/12,9,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.83,0,0,Present,0,0,1,2
JOK,10/19/12,10,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,2.92,0,0,Present,0,0,1,2
JOK,11/19/12,11,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3,0,0,Present,0,0,1,2
JOK,12/19/12,12,2012,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.08,0,0,Present,0,0,1,2
JOK,1/19/13,1,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.17,0,0,Present,0,0,1,2
JOK,2/19/13,2,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.25,0,0,Present,0,0,1,2
JOK,3/19/13,3,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.33,0,0,Present,0,0,1,2
JOK,4/19/13,4,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.41,0,0,Present,0,0,1,2
JOK,5/19/13,5,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.5,0,0,Present,0,0,1,2
JOK,6/19/13,6,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.58,0,0,Present,0,0,1,2
JOK,7/19/13,7,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.66,0,0,Present,0,0,1,2
JOK,8/19/13,8,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.75,0,0,Present,0,0,1,2
JOK,9/19/13,9,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.83,0,0,Present,0,0,1,2
JOK,10/19/13,10,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,3.92,0,0,Present,0,0,1,2
JOK,11/19/13,11,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4,0,0,Present,0,0,1,2
JOK,12/19/13,12,2013,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.08,0,0,Present,0,0,1,2
JOK,1/19/14,1,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.17,0,0,Present,0,0,1,2
JOK,2/19/14,2,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.25,0,0,Present,0,0,1,2
JOK,3/19/14,3,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.33,0,0,Present,0,0,1,2
JOK,4/19/14,4,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.41,0,0,Present,0,0,1,2
JOK,5/19/14,5,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.5,0,0,Present,0,0,1,2
JOK,6/19/14,6,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.58,0,0,Present,0,0,1,2
JOK,7/19/14,7,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.66,0,0,Present,0,0,1,2
JOK,8/19/14,8,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.75,0,0,Present,0,0,1,2
JOK,9/19/14,9,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.83,0,0,Present,0,0,1,2
JOK,10/19/14,10,2014,J,11/19/09,7/27/17,JIN,7/27/17,0,NA,NA,4.91,0,0,Present,0,0,1,2
